From	To
Q9UBC1	ENSP00000383137
Q9UBC1	ENSP00000383142
Q9UBC1	ENSP00000414084
Q9UBC1	ENSP00000394486
Q9UBC1	ENSP00000414206
Q9UBC1	ENSP00000399871
Q9UBC1	ENSP00000395544
Q9UBC1	ENSP00000407809
Q9UBC1	ENSP00000404901
Q9UBC1	ENSP00000411174
Q9UBC1	ENSP00000411611
Q9UBC1	ENSP00000413952
Q9UBC1	ENSP00000396656
Q9UBC1	ENSP00000413643
Q9UBC1	ENSP00000395977
Q9UBC1	ENSP00000408426
Q9UBC1	ENSP00000401830
Q9UBS0	ENSP00000308413
Q9UBS0	ENSP00000432847
Q15904	ENSP00000358777
Q13634	ENSP00000274170
Q13634	ENSP00000371710
Q13634	ENSP00000422138
Q13634	ENSP00000425093
Q16878	ENSP00000250535
P51811	ENSP00000367879
Q99680	ENSP00000302676
Q99680	ENSP00000492841
Q9UPY6	ENSP00000335055
Q9UPY6	ENSP00000354325
Q9BVA6	ENSP00000446479
Q12794	ENSP00000266031
Q12794	ENSP00000346068
Q12794	ENSP00000378575
Q12794	ENSP00000378576
Q12794	ENSP00000390149
Q12794	ENSP00000393358
Q12794	ENSP00000477903
Q8N2U9	ENSP00000350188
Q8N2U9	ENSP00000380880
Q8N2U9	ENSP00000465546
Q9Y6N1	ENSP00000299335
Q9Y6N1	ENSP00000459302
Q9Y6N1	ENSP00000459901
Q9Y6N1	ENSP00000492488
Q9H223	ENSP00000220325
Q92633	ENSP00000351755
Q92633	ENSP00000363552
Q92633	ENSP00000363553
Q00537	ENSP00000261211
Q00537	ENSP00000444459
Q01151	ENSP00000368450
Q92686	ENSP00000284292
Q92686	ENSP00000399591
Q9NST1	ENSP00000216180
Q9NST1	ENSP00000397987
Q6ZMK1	ENSP00000304826
Q6ZMK1	ENSP00000385962
Q6ZMK1	ENSP00000414647
Q6ZMK1	ENSP00000387426
P12319	ENSP00000357097
P48169	ENSP00000264318
Q9NP61	ENSP00000263245
Q9NP61	ENSP00000388791
Q06210	ENSP00000349860
Q06210	ENSP00000354347
Q9NVJ2	ENSP00000256496
Q9NVJ2	ENSP00000402996
Q9NVJ2	ENSP00000479202
Q9P0L2	ENSP00000355884
Q9P0L2	ENSP00000355885
P48506	ENSP00000497574
Q03113	ENSP00000275364
Q03113	ENSP00000385935
P24298	ENSP00000378408
P24298	ENSP00000433586
P36969	ENSP00000346103
P36969	ENSP00000483655
Q8WUM9	ENSP00000272542
Q8WUA4	ENSP00000264720
Q8WUA4	ENSP00000352536
Q11201	ENSP00000414073
Q11201	ENSP00000428540
Q11201	ENSP00000430515
Q11201	ENSP00000497381
P51858	ENSP00000349878
P51858	ENSP00000357189
P51858	ENSP00000357192
P51858	ENSP00000443120
P13762	ENSP00000410857
Q9NYD6	ENSP00000307321
Q14116	ENSP00000280357
Q14116	ENSP00000434561
Q14116	ENSP00000434161
P22732	ENSP00000366631
P22732	ENSP00000366641
Q8WWI1	ENSP00000342112
Q8N339	ENSP00000369146
Q96HA7	ENSP00000386239
Q9ULW6	ENSP00000362616
Q9UJX4	ENSP00000261819
Q9UJX4	ENSP00000415061
Q16627	ENSP00000481023
Q16627	ENSP00000483302
Q16627	ENSP00000479097
Q16627	ENSP00000487948
P04054	ENSP00000312286
Q96EE3	ENSP00000262124
Q96EE3	ENSP00000382779
P42785	ENSP00000317362
P42785	ENSP00000377055
Q9Y5Y6	ENSP00000278742
Q9HAV5	ENSP00000253392
Q9HAV5	ENSP00000363851
Q9HAV5	ENSP00000379365
Q9HAV5	ENSP00000415242
Q9Y227	ENSP00000351520
Q9Y227	ENSP00000408573
Q9H6U8	ENSP00000381090
Q9H6U8	ENSP00000435517
Q9H6U8	ENSP00000484200
Q9H6U8	ENSP00000482437
P78556	ENSP00000351671
P78556	ENSP00000386273
Q9UNE2	ENSP00000319210
Q9UNE2	ENSP00000328977
Q9UNE2	ENSP00000438224
Q9UNE2	ENSP00000483035
Q9UNE2	ENSP00000476394
Q9UNE2	ENSP00000479485
Q9UNE2	ENSP00000487689
Q9UNE2	ENSP00000487851
Q9UNE2	ENSP00000487649
Q9NZI7	ENSP00000283628
Q9NZI7	ENSP00000283629
Q9NZI7	ENSP00000395558
Q92504	ENSP00000363807
Q92504	ENSP00000363809
Q92504	ENSP00000372700
Q92504	ENSP00000372701
Q92504	ENSP00000403583
Q92504	ENSP00000416439
Q92504	ENSP00000389623
Q92504	ENSP00000410656
Q92504	ENSP00000391735
Q92504	ENSP00000413027
Q92504	ENSP00000407093
Q92504	ENSP00000414145
Q9Y5L3	ENSP00000312494
Q9Y5L3	ENSP00000347213
Q9ULB5	ENSP00000319166
Q9ULB5	ENSP00000381058
Q9HBY8	ENSP00000340608
Q9HBY8	ENSP00000362192
Q9HBY8	ENSP00000392795
Q9HBY8	ENSP00000412214
Q9Y5J5	ENSP00000356278
Q9Y5J5	ENSP00000356280
Q9NPB9	ENSP00000249887
Q9H3J6	ENSP00000253233
Q9H3J6	ENSP00000390647
Q9H3J6	ENSP00000391513
Q13488	ENSP00000265686
Q13488	ENSP00000434407
Q9Y6N6	ENSP00000354360
Q9Y2B1	ENSP00000261234
O60909	ENSP00000310696
O60909	ENSP00000349293
O60909	ENSP00000361399
O60909	ENSP00000407468
Q9NZC3	ENSP00000261386
Q9BRT2	ENSP00000476140
Q9Y617	ENSP00000317606
Q9Y617	ENSP00000365773
Q13428	ENSP00000325223
Q13428	ENSP00000367028
Q13428	ENSP00000377811
Q13428	ENSP00000390717
Q13428	ENSP00000406888
Q13428	ENSP00000409944
Q13428	ENSP00000421655
Q13428	ENSP00000493815
Q15526	ENSP00000361042
Q15526	ENSP00000487158
Q9Y2U5	ENSP00000343463
Q9Y2U5	ENSP00000387246
Q9Y450	ENSP00000356796
Q9Y450	ENSP00000356800
Q9Y450	ENSP00000356811
Q13530	ENSP00000255175
Q13530	ENSP00000340243
Q99489	ENSP00000357919
Q99489	ENSP00000357920
Q99624	ENSP00000481301
Q9Y2R4	ENSP00000480030
Q9Y2R4	ENSP00000479504
Q9H3S5	ENSP00000357069
Q9UMQ6	ENSP00000381758
Q9HC96	ENSP00000270361
Q9HC96	ENSP00000270364
Q9HC96	ENSP00000289381
Q9HC96	ENSP00000270362
Q9HC96	ENSP00000349556
Q9HC96	ENSP00000375843
Q9HC96	ENSP00000375844
Q9HC96	ENSP00000400144
Q9Y289	ENSP00000310208
Q9Y289	ENSP00000384853
Q96A25	ENSP00000439844
Q96A25	ENSP00000466820
Q96A25	ENSP00000483246
Q9BV23	ENSP00000295962
Q9BV23	ENSP00000420315
Q9NR11	ENSP00000405219
Q9NR11	ENSP00000391067
Q9NR11	ENSP00000421028
Q99853	ENSP00000379369
Q969T3	ENSP00000344586
Q969T3	ENSP00000420169
Q969T3	ENSP00000418593
Q9H672	ENSP00000328327
Q9H672	ENSP00000339819
Q96SQ7	ENSP00000304676
Q9HBU1	ENSP00000253968
Q9HBU1	ENSP00000385613
Q9UIJ7	ENSP00000352948
Q9UIJ7	ENSP00000371230
Q9UIJ7	ENSP00000413933
Q9UIJ7	ENSP00000482308
Q6P995	ENSP00000304108
Q9UPU7	ENSP00000300584
Q9UPU7	ENSP00000387165
P27487	ENSP00000353731
Q9H9G7	ENSP00000246314
Q9H9G7	ENSP00000362287
Q9ULI2	ENSP00000350136
Q9ULI2	ENSP00000445863
Q9ULI2	ENSP00000440943
Q9ULI2	ENSP00000438004
Q9ULI2	ENSP00000483871
Q9H910	ENSP00000248098
Q9H910	ENSP00000372158
Q9H910	ENSP00000457694
Q8WUU5	ENSP00000287957
Q6UXD5	ENSP00000312550
Q6UXD5	ENSP00000319215
Q6UXD5	ENSP00000310206
Q6UXD5	ENSP00000439412
Q9Y394	ENSP00000216500
Q9Y394	ENSP00000442993
Q9Y394	ENSP00000451882
Q9UL01	ENSP00000332151
Q9UL01	ENSP00000404049
Q9UL01	ENSP00000494147
Q9ULL5	ENSP00000394510
Q96C86	ENSP00000263579
Q9UJA5	ENSP00000203001
Q9UJA5	ENSP00000392070
Q9HBL8	ENSP00000283429
Q9HBL8	ENSP00000383962
Q9HBL8	ENSP00000460263
Q9HBL8	ENSP00000458762
Q9HBL8	ENSP00000479569
Q9HBL8	ENSP00000478990
Q9HBL8	ENSP00000488692
Q9HBL8	ENSP00000488644
Q9Y5W8	ENSP00000398789
P56746	ENSP00000308870
P56746	ENSP00000385300
Q9HD90	ENSP00000242994
Q9H8H0	ENSP00000253247
Q9H8H0	ENSP00000463219
Q9Y696	ENSP00000363500
Q9Y696	ENSP00000436538
Q9UGC6	ENSP00000206262
Q9UGC6	ENSP00000356194
Q9P2W7	ENSP00000307875
Q9P2W7	ENSP00000376359
Q9P2W7	ENSP00000433847
Q9NYL5	ENSP00000275016
Q9NYR9	ENSP00000303580
Q9NYR9	ENSP00000377458
Q9NYR9	ENSP00000377459
Q9NYR9	ENSP00000377463
Q9NYR9	ENSP00000401976
Q9NYR9	ENSP00000465633
Q9NYS0	ENSP00000373411
Q9NYS0	ENSP00000394214
Q9NYS0	ENSP00000392307
Q9NYS0	ENSP00000400385
Q9NYS0	ENSP00000393785
Q9NYS0	ENSP00000483749
Q96QD5	ENSP00000241051
Q96QD5	ENSP00000308971
Q9BZD6	ENSP00000257836
Q9NRW4	ENSP00000345281
Q9NRW4	ENSP00000397459
Q9HCS2	ENSP00000321821
Q9HCS2	ENSP00000430849
Q9HCS2	ENSP00000449703
Q9HCS2	ENSP00000448998
Q96IC2	ENSP00000261377
Q96IC2	ENSP00000261378
Q96IC2	ENSP00000457616
Q9GZU3	ENSP00000338165
Q9BQ39	ENSP00000362687
Q8TBC5	ENSP00000240727
Q8TBC5	ENSP00000392653
Q8TBC5	ENSP00000470123
Q8TBC5	ENSP00000468934
Q9Y603	ENSP00000342260
Q9Y603	ENSP00000341843
Q9Y603	ENSP00000362842
Q9Y603	ENSP00000362843
Q9Y603	ENSP00000440592
Q9Y603	ENSP00000481885
Q9Y603	ENSP00000484485
Q9Y603	ENSP00000486712
Q9BVS4	ENSP00000283109
Q9BVS4	ENSP00000420932
Q8TCT8	ENSP00000261854
Q9NZ20	ENSP00000215885
Q9NYG8	ENSP00000378033
Q9NYG8	ENSP00000402797
Q9NYG8	ENSP00000444948
Q9Y575	ENSP00000263634
Q9Y575	ENSP00000378206
Q9Y575	ENSP00000385085
Q9Y575	ENSP00000384728
Q9Y575	ENSP00000499751
Q86SX6	ENSP00000328570
Q9NYL4	ENSP00000396874
Q9NYL4	ENSP00000449751
Q9UI12	ENSP00000347359
Q9UI12	ENSP00000352522
Q9UI12	ENSP00000379995
Q86SF2	ENSP00000265000
Q3MUY2	ENSP00000432688
Q9H6D8	ENSP00000264703
Q9Y6V7	ENSP00000247003
Q9C0D9	ENSP00000260585
Q9NX74	ENSP00000351769
Q9NX74	ENSP00000455229
Q9BVS5	ENSP00000302801
Q9NRM6	ENSP00000288167
Q96ST2	ENSP00000295321
Q9NVA4	ENSP00000296582
Q9NQ88	ENSP00000179259
Q9HD34	ENSP00000418787
Q96NX5	ENSP00000009105
Q96NX5	ENSP00000354861
Q9HC57	ENSP00000219454
Q9HC57	ENSP00000456920
Q96NB3	ENSP00000354518
Q8IUC4	ENSP00000254260
Q96EK7	ENSP00000417970
Q96EK7	ENSP00000482544
Q96EK7	ENSP00000481344
Q96EK7	ENSP00000485793
Q8N6M9	ENSP00000314619
Q96GR4	ENSP00000361748
Q8IXT2	ENSP00000269945
Q8IXT2	ENSP00000472159
Q9HBI0	ENSP00000349378
Q9HBI0	ENSP00000416761
Q9HBI0	ENSP00000391453
Q9HBI0	ENSP00000391583
Q9BZB8	ENSP00000483857
Q9BZB8	ENSP00000477715
Q9BZB8	ENSP00000482116
Q9BZB8	ENSP00000477557
Q9BZB8	ENSP00000481009
Q9BZB8	ENSP00000483590
Q9BZB8	ENSP00000482965
Q9BZB8	ENSP00000484549
Q9BZB8	ENSP00000478558
Q9BZB8	ENSP00000488352
Q9BZB8	ENSP00000487757
Q9H3N1	ENSP00000393316
Q9BT73	ENSP00000252329
Q9BT73	ENSP00000288607
Q9BT73	ENSP00000384799
Q9H6R3	ENSP00000449535
Q9BVK2	ENSP00000299626
Q9BVK2	ENSP00000365326
Q9BVK2	ENSP00000480742
Q96L94	ENSP00000323435
Q96L94	ENSP00000452692
Q92565	ENSP00000384044
Q92565	ENSP00000479340
Q99720	ENSP00000277010
Q99720	ENSP00000434453
Q99720	ENSP00000420022
Q9UBP9	ENSP00000352047
Q9UBP9	ENSP00000386289
Q9UBP9	ENSP00000386867
Q9UBP9	ENSP00000386402
Q9UBP9	ENSP00000387171
Q9UBP9	ENSP00000386732
Q9UBP9	ENSP00000387144
Q9UBP9	ENSP00000387013
Q86TW2	ENSP00000238561
Q86TW2	ENSP00000339663
Q9P1U1	ENSP00000256001
Q9P1U1	ENSP00000367007
Q9P1U1	ENSP00000380452
Q9NY97	ENSP00000305595
Q9NY97	ENSP00000384692
Q9Y231	ENSP00000302599
Q9ULX7	ENSP00000358107
Q9ULX7	ENSP00000498013
Q96C45	ENSP00000301831
Q96IK0	ENSP00000206380
Q96IK0	ENSP00000468025
Q8NBN7	ENSP00000379547
Q8NBN7	ENSP00000391121
Q8NBN7	ENSP00000477732
Q8NBN7	ENSP00000479552
Q8NBN7	ENSP00000482809
Q8NBN7	ENSP00000477512
Q8NBN7	ENSP00000482782
Q8NBN7	ENSP00000477884
Q8NBN7	ENSP00000482051
Q8NBN7	ENSP00000484637
Q8NBN7	ENSP00000480095
Q8NBN7	ENSP00000484111
Q8NBN7	ENSP00000484246
Q9UJJ7	ENSP00000007264
Q9UJJ7	ENSP00000455026
Q96EY9	ENSP00000473571
Q9H3H5	ENSP00000346142
Q9H3H5	ENSP00000386597
Q96FA7	ENSP00000343242
Q96N77	ENSP00000301042
Q96N77	ENSP00000394627
Q96N77	ENSP00000437832
Q96N77	ENSP00000449974
Q96PC3	ENSP00000379891
Q96PC3	ENSP00000401705
Q96PC3	ENSP00000397155
Q96PC3	ENSP00000388738
Q8WXI3	ENSP00000275838
Q8WXI3	ENSP00000367098
Q8WXI3	ENSP00000391137
Q8IWW8	ENSP00000379865
Q8IWW8	ENSP00000407115
Q8IWW8	ENSP00000410883
Q6UXH8	ENSP00000404464
Q6UXH8	ENSP00000497183
Q8TAQ5	ENSP00000306102
Q8TAQ5	ENSP00000338770
Q8N3J5	ENSP00000477341
Q6PF06	ENSP00000297994
Q6PF06	ENSP00000366982
Q6PF06	ENSP00000366983
Q6PF06	ENSP00000437395
Q6PF06	ENSP00000444997
Q86XP1	ENSP00000261491
Q86XP1	ENSP00000337572
Q86XP1	ENSP00000368576
Q86XP1	ENSP00000445114
Q86XP1	ENSP00000485809
Q8TC21	ENSP00000310033
Q8TC21	ENSP00000318719
Q8TC21	ENSP00000381613
Q6DKI1	ENSP00000346063
Q6DKI1	ENSP00000418221
Q9UBS3	ENSP00000249356
Q5VZI3	ENSP00000288502
Q5VZI3	ENSP00000363161
Q8N5I4	ENSP00000334113
Q9H2K0	ENSP00000370508
Q9H2K0	ENSP00000370512
Q9H2K0	ENSP00000384659
Q9BYG0	ENSP00000316173
Q9BYG0	ENSP00000420778
Q9BYG0	ENSP00000417868
Q9UL40	ENSP00000350869
Q9UL40	ENSP00000424495
Q9UL40	ENSP00000421212
Q8IZ81	ENSP00000326342
Q9BTE7	ENSP00000260247
Q9Y5J9	ENSP00000422122
Q9UQV4	ENSP00000265598
Q9H4F1	ENSP00000336733
Q9Y6A4	ENSP00000262498
Q96AH8	ENSP00000482499
Q96AH8	ENSP00000479762
Q96AH8	ENSP00000485468
Q9Y3B3	ENSP00000405926
Q9UIL8	ENSP00000350209
Q9UIL8	ENSP00000367570
Q9UIL8	ENSP00000417539
Q9NYM9	ENSP00000372210
Q8TDC3	ENSP00000310649
Q8TDC3	ENSP00000467357
Q8TDC3	ENSP00000468190
Q9NZH0	ENSP00000300571
Q9NZH0	ENSP00000442858
Q9NZH0	ENSP00000454727
Q9NZH0	ENSP00000457283
Q9NV35	ENSP00000258662
Q9HBJ8	ENSP00000369699
Q8N1B3	ENSP00000402949
Q8N1B3	ENSP00000461135
O60930	ENSP00000313350
Q9P0T7	ENSP00000356299
Q9P0T7	ENSP00000356302
Q9P0T7	ENSP00000356303
Q9P0T7	ENSP00000476893
Q9Y4R7	ENSP00000373338
Q9Y4R7	ENSP00000403874
Q9Y4R7	ENSP00000409246
Q86UL3	ENSP00000380184
Q8TB68	ENSP00000327168
Q8TB68	ENSP00000420872
Q8TB68	ENSP00000421039
Q86YI8	ENSP00000366876
Q9HB03	ENSP00000359022
Q9NVV5	ENSP00000275235
Q9NVV5	ENSP00000350509
Q9NVV5	ENSP00000473952
Q9NVV5	ENSP00000485875
Q9UFN0	ENSP00000363899
Q9ULD0	ENSP00000363216
Q9ULD0	ENSP00000401356
Q9ULD0	ENSP00000390240
Q9GZX7	ENSP00000229335
Q9GZX7	ENSP00000445691
Q6P9F5	ENSP00000308310
Q6P9F5	ENSP00000365914
Q6P9F5	ENSP00000373105
Q6P9F5	ENSP00000379826
Q6P9F5	ENSP00000383492
Q6P9F5	ENSP00000403025
Q6P9F5	ENSP00000393674
Q6P9F5	ENSP00000389607
Q6P9F5	ENSP00000388460
Q6P9F5	ENSP00000416663
Q6P9F5	ENSP00000416950
Q6P9F5	ENSP00000446663
Q6P9F5	ENSP00000447016
Q6P9F5	ENSP00000448967
Q6P9F5	ENSP00000483120
Q9H0R1	ENSP00000261558
Q9UL54	ENSP00000279394
Q9UL54	ENSP00000310094
Q9UL54	ENSP00000393048
Q9UL54	ENSP00000440336
Q9P2R3	ENSP00000343362
Q9P2R3	ENSP00000459943
Q9P2R3	ENSP00000459775
Q9P2R3	ENSP00000497187
Q9BQ61	ENSP00000242784
Q9Y388	ENSP00000339090
O75940	ENSP00000358605
O75940	ENSP00000358616
Q8WVK2	ENSP00000244227
Q8WVK2	ENSP00000395144
Q9UQ35	ENSP00000301740
Q9UQ35	ENSP00000487247
Q9H0G5	ENSP00000247026
Q9H5V9	ENSP00000320345
Q9H5V9	ENSP00000441786
Q9H5V9	ENSP00000494123
Q9Y421	ENSP00000263384
Q9Y421	ENSP00000465969
Q9H2H8	ENSP00000286175
Q9H2H8	ENSP00000376107
Q9H2H8	ENSP00000387012
Q9P270	ENSP00000264313
P55075	ENSP00000321797
P55075	ENSP00000340039
P55075	ENSP00000344306
P55075	ENSP00000321945
Q8N7R7	ENSP00000295414
Q8N7R7	ENSP00000342344
Q8N7R7	ENSP00000376045
Q5MJ70	ENSP00000335628
Q5MJ70	ENSP00000368898
Q9NRD0	ENSP00000377280
Q9NRD0	ENSP00000422905
Q9NRD0	ENSP00000484517
Q6ZVT6	ENSP00000295966
Q96KR7	ENSP00000347866
Q96KR7	ENSP00000353002
Q96KR7	ENSP00000354555
Q96KR7	ENSP00000360054
Q96KR7	ENSP00000378998
Q96KR7	ENSP00000442483
Q9H7J1	ENSP00000408288
Q4G1C9	ENSP00000317385
Q4G1C9	ENSP00000367963
Q4G1C9	ENSP00000447980
Q4G1C9	ENSP00000448248
Q8WXH2	ENSP00000284262
Q7Z5Y7	ENSP00000362836
Q7Z5Y7	ENSP00000412205
Q7Z5Y7	ENSP00000439118
Q92539	ENSP00000261596
Q00604	ENSP00000495972
Q00604	ENSP00000495811
Q9Y2W3	ENSP00000418096
Q17R98	ENSP00000368761
Q17R98	ENSP00000421863
Q17R98	ENSP00000499364
Q9P2M4	ENSP00000386921
Q9P2M4	ENSP00000404041
Q9P2M4	ENSP00000388886
Q9C037	ENSP00000275736
Q9C037	ENSP00000346186
Q9C037	ENSP00000348216
Q9BYJ1	ENSP00000314879
Q9BYJ1	ENSP00000400581
Q96SD1	ENSP00000350349
Q96SD1	ENSP00000367492
Q96SD1	ENSP00000367496
Q96SD1	ENSP00000367502
Q96SD1	ENSP00000367503
Q96SD1	ENSP00000367506
Q96SD1	ENSP00000367527
Q96SD1	ENSP00000367538
Q96SD1	ENSP00000380030
Q9NP85	ENSP00000356587
Q9NP85	ENSP00000356588
Q9Y6Q6	ENSP00000269485
Q9Y6Q6	ENSP00000465500
Q9Y6Q6	ENSP00000479567
Q9Y6Q6	ENSP00000482466
Q9UN67	ENSP00000239446
Q9NRP0	ENSP00000354676
Q9NRP0	ENSP00000426167
Q9NV79	ENSP00000307854
Q9NV79	ENSP00000358773
Q9NV79	ENSP00000482166
Q9NV79	ENSP00000486510
Q9NV79	ENSP00000486003
Q9UBU6	ENSP00000259963
Q9Y284	ENSP00000468969
Q6E0U4	ENSP00000342012
Q6E0U4	ENSP00000386225
Q6E0U4	ENSP00000392222
Q6E0U4	ENSP00000414743
Q6E0U4	ENSP00000391036
Q6E0U4	ENSP00000388404
Q6E0U4	ENSP00000405503
Q6E0U4	ENSP00000394908
Q6E0U4	ENSP00000409513
Q6E0U4	ENSP00000473341
Q6E0U4	ENSP00000474419
Q8IVE3	ENSP00000282406
Q9H4A6	ENSP00000265070
Q7Z494	ENSP00000338766
Q7Z494	ENSP00000372769
Q96CB9	ENSP00000419740
Q96CB9	ENSP00000437758
Q9ULI3	ENSP00000311502
Q9UPV0	ENSP00000278935
Q9H330	ENSP00000363714
Q8TCG1	ENSP00000295746
Q8TCG1	ENSP00000419487
Q5TGY1	ENSP00000294543
Q96P63	ENSP00000269491
Q96P63	ENSP00000372218
Q7Z404	ENSP00000301187
Q7Z404	ENSP00000365776
Q7Z404	ENSP00000405023
Q7Z404	ENSP00000478046
Q7Z404	ENSP00000481629
Q8WTV0	ENSP00000261693
Q8WTV0	ENSP00000343795
Q8WTV0	ENSP00000414979
Q9H171	ENSP00000360215
Q9H171	ENSP00000379167
Q9H171	ENSP00000440552
Q9UM73	ENSP00000373700
P80192	ENSP00000451612
P80192	ENSP00000451263
Q8NCB2	ENSP00000296471
Q8NCB2	ENSP00000419195
Q8NCB2	ENSP00000418809
Q8NCB2	ENSP00000484045
Q8WTQ7	ENSP00000264952
Q9H1R3	ENSP00000365152
Q9H1R3	ENSP00000365162
Q32MK0	ENSP00000378288
Q32MK0	ENSP00000439297
Q9H093	ENSP00000356125
Q86V86	ENSP00000353824
Q9Y6S9	ENSP00000346644
Q9Y6S9	ENSP00000450660
Q9Y6S9	ENSP00000452027
Q9Y6S9	ENSP00000450567
Q86YV5	ENSP00000481109
Q86YV5	ENSP00000479068
Q9UPE1	ENSP00000359119
Q9UPE1	ENSP00000359122
Q9UPE1	ENSP00000377376
Q9NY57	ENSP00000282908
Q9NY57	ENSP00000420984
Q9BXA7	ENSP00000375081
Q96QP1	ENSP00000177648
Q96QP1	ENSP00000398048
Q96QP1	ENSP00000426044
Q96QP1	ENSP00000498374
Q9UQB9	ENSP00000302898
Q9UQB9	ENSP00000407162
Q9UQB9	ENSP00000471830
Q8N5S9	ENSP00000158166
Q8N5S9	ENSP00000323118
Q9BQI3	ENSP00000199389
Q8TD08	ENSP00000337691
Q8TD08	ENSP00000378539
Q8TD08	ENSP00000378540
Q8TD08	ENSP00000483093
Q12866	ENSP00000295408
Q12866	ENSP00000389152
Q8WXR4	ENSP00000314650
Q8WXR4	ENSP00000386213
Q8WXR4	ENSP00000386497
Q6J9G0	ENSP00000075503
Q8TF76	ENSP00000325290
Q8WXJ9	ENSP00000284142
Q9Y574	ENSP00000321388
Q9Y574	ENSP00000397070
Q9NWX5	ENSP00000277458
Q9NWX5	ENSP00000277459
Q8WY36	ENSP00000319974
Q8WY36	ENSP00000385530
Q8WY36	ENSP00000408358
Q8WY36	ENSP00000403860
Q5TEA3	ENSP00000252032
P56179	ENSP00000428480
Q5VZB9	ENSP00000319651
Q9Y2E6	ENSP00000227451
Q9Y2E6	ENSP00000434055
Q8NEE6	ENSP00000321927
Q8NEE6	ENSP00000368607
Q8NEE6	ENSP00000388608
Q8NEE6	ENSP00000391550
Q8NEE6	ENSP00000409716
Q9UKT7	ENSP00000347834
Q9UK96	ENSP00000403802
Q9NP81	ENSP00000221431
Q9NP81	ENSP00000472847
Q9NP81	ENSP00000489539
Q9NP81	ENSP00000489453
Q8NI29	ENSP00000292853
Q8NI29	ENSP00000437662
Q9NWN3	ENSP00000313159
Q9NWN3	ENSP00000394117
Q9UH90	ENSP00000337510
Q9NRD1	ENSP00000365944
Q5GLZ8	ENSP00000277817
Q5GLZ8	ENSP00000362804
Q5GLZ8	ENSP00000378624
Q5GLZ8	ENSP00000416504
Q5GLZ8	ENSP00000423671
Q5GLZ8	ENSP00000422383
Q8IVU3	ENSP00000264346
Q8IVU3	ENSP00000369617
Q2M1V0	ENSP00000311492
Q2M1V0	ENSP00000386037
Q9NVX7	ENSP00000378703
Q9NVX7	ENSP00000415106
Q9NVX7	ENSP00000433340
Q9NVX7	ENSP00000495796
Q9NVX7	ENSP00000495324
Q9NVX7	ENSP00000495892
P17658	ENSP00000280684
Q9UIX4	ENSP00000360626
Q9BQ31	ENSP00000305824
Q9BQ31	ENSP00000385968
Q6ZWB6	ENSP00000353129
Q9P2N7	ENSP00000262820
Q9P2N7	ENSP00000419803
Q9P2N7	ENSP00000441029
Q9P2N7	ENSP00000444450
Q9P2N7	ENSP00000440707
Q9P2G3	ENSP00000350808
Q9P2G3	ENSP00000352314
Q92615	ENSP00000326128
Q92615	ENSP00000482767
Q86YJ5	ENSP00000266643
Q86YJ5	ENSP00000446758
Q8IYA7	ENSP00000364946
Q8IYA7	ENSP00000400896
Q9P215	ENSP00000356849
Q9P215	ENSP00000356850
Q8NDN9	ENSP00000258646
Q8NDN9	ENSP00000367552
Q7Z7L1	ENSP00000312402
Q7Z7L1	ENSP00000378067
P0CI25	ENSP00000327604
Q86UV7	ENSP00000318615
Q86UV7	ENSP00000417040
Q9HC78	ENSP00000349803
Q9HC78	ENSP00000377375
Q9HC78	ENSP00000420324
Q9HC78	ENSP00000417307
Q9HC78	ENSP00000419902
Q9HC78	ENSP00000419153
Q9HC78	ENSP00000418092
Q16587	ENSP00000383301
Q16587	ENSP00000384750
Q16587	ENSP00000385855
Q16587	ENSP00000483077
Q92782	ENSP00000347716
Q92782	ENSP00000412098
Q92782	ENSP00000391884
Q92782	ENSP00000397354
Q96G46	ENSP00000311977
Q96G46	ENSP00000315558
Q9NUA8	ENSP00000364798
Q9NUA8	ENSP00000384527
Q9HCZ1	ENSP00000255129
Q8N9Z0	ENSP00000324441
Q8N9Z0	ENSP00000327597
Q8N9Z0	ENSP00000383922
Q8N9Z0	ENSP00000471021
Q8N9Z0	ENSP00000477617
Q8N9Z0	ENSP00000485001
Q9Y5Z9	ENSP00000366000
Q9Y5Z9	ENSP00000366006
Q5JWF2	ENSP00000360141
Q5JWF2	ENSP00000360143
Q8IV48	ENSP00000250263
Q8IV48	ENSP00000430190
Q8IV48	ENSP00000429615
Q9NP59	ENSP00000261024
Q13336	ENSP00000318546
Q13336	ENSP00000412309
Q13336	ENSP00000390637
Q13336	ENSP00000470476
Q13336	ENSP00000465702
P50895	ENSP00000270233
Q9HBI1	ENSP00000342492
Q9HBI1	ENSP00000384353
Q9HBI1	ENSP00000384515
Q9BVQ7	ENSP00000305494
Q9BVQ7	ENSP00000436823
Q9BVQ7	ENSP00000492775
Q6P1M0	ENSP00000300456
Q6P1M0	ENSP00000361961
Q9ULV5	ENSP00000430947
Q9ULV5	ENSP00000463706
P48147	ENSP00000499089
Q9HD36	ENSP00000260442
Q9NSD5	ENSP00000339260
Q9NSD5	ENSP00000389316
Q9NSD5	ENSP00000407104
Q9UF11	ENSP00000227214
Q9UF11	ENSP00000346127
Q9UF11	ENSP00000381505
Q9UF11	ENSP00000381507
Q9UF11	ENSP00000442616
Q9NTN9	ENSP00000210633
Q9NTN9	ENSP00000359270
Q9NTN9	ENSP00000430175
Q9NTN9	ENSP00000430881
